,UB,LB,Epsilon,MasterTime,LLTime
0,0.01996499133555285,-0.501785954254165,-0.5217509455897178,0.0009851455688476562,0.003371000289916992
1,0.014911276954081953,-0.4691558760759128,-0.48406715302999476,0.0007927417755126953,0.0033652782440185547
2,-0.15203594278730426,-0.4225120493385788,-0.2704761065512745,0.0008580684661865234,0.0033271312713623047
3,-0.021264527443413894,-0.3930294146724753,-0.3717648872290614,0.0010943412780761719,0.0038368701934814453
4,-0.06724771291615367,-0.3892637210663157,-0.322016008150162,0.0010209083557128906,0.003367900848388672
5,-0.13703456547388967,-0.37952242392785696,-0.24248785845396728,0.0009882450103759766,0.0033130645751953125
6,-0.22101948994202697,-0.377943573778702,-0.15692408383667505,0.0012488365173339844,0.0033979415893554688
7,-0.19106157524431433,-0.3693873755852559,-0.1783258003409416,0.0011153221130371094,0.0035119056701660156
8,-0.16492235802989408,-0.36869539106207583,-0.20377303303218175,0.001188039779663086,0.0033910274505615234
9,-0.2779404034411399,-0.3679824427452978,-0.09004203930415788,0.0015721321105957031,0.003635883331298828
10,-0.3199803485440535,-0.36778904272763135,-0.04780869418357786,0.0013020038604736328,0.0035529136657714844
11,-0.3135028052627104,-0.36769245259100014,-0.054189647328289736,0.0013048648834228516,0.003548860549926758
12,-0.3341605733787172,-0.3674289686346608,-0.033268395255943606,0.0013260841369628906,0.0033948421478271484
13,-0.3454734753449864,-0.3673909378736617,-0.021917462528675324,0.0012848377227783203,0.0033807754516601562
14,-0.34643903318693975,-0.36728556869708573,-0.02084653551014598,0.0015087127685546875,0.0033948421478271484
15,-0.34561381633211163,-0.36722749266011956,-0.021613676328007925,0.001405954360961914,0.0034842491149902344
16,-0.35605492528927857,-0.36712034563450313,-0.011065420345224564,0.0015149116516113281,0.0034770965576171875
17,-0.3424540803918043,-0.3669478582426864,-0.02449377785088208,0.001463174819946289,0.0033550262451171875
18,-0.3565440557676993,-0.36689498281143695,-0.010350927043737634,0.0016109943389892578,0.003412008285522461
19,-0.33671637261107784,-0.36685138635418735,-0.030135013743109507,0.0017361640930175781,0.0034422874450683594
20,-0.35477826745718954,-0.36677238115175115,-0.011994113694561603,0.0015759468078613281,0.003453969955444336
21,-0.3525282219372581,-0.3666754682975899,-0.014147246360331822,0.0016679763793945312,0.003549814224243164
22,-0.357282138015968,-0.3666485083118003,-0.009366370295832316,0.0016181468963623047,0.0035190582275390625
23,-0.3572947533866882,-0.3662731881525412,-0.008978434765852972,0.0016849040985107422,0.003515005111694336
24,-0.3580034399724294,-0.3661453735230342,-0.00814193355060483,0.001728057861328125,0.0033960342407226562
25,-0.35560140535409196,-0.36607835849750003,-0.010476953143408074,0.0019080638885498047,0.0034050941467285156
26,-0.3580621098435305,-0.36603947057075814,-0.007977360727227656,0.0019178390502929688,0.0033507347106933594
27,-0.35622262006764477,-0.365692979966056,-0.009470359898411218,0.002017974853515625,0.0036401748657226562
28,-0.3570500087745347,-0.3656576540553873,-0.008607645280852616,0.0018701553344726562,0.003392934799194336
29,-0.35785522262695363,-0.36561046931306773,-0.007755246686114103,0.0019450187683105469,0.0034241676330566406
30,-0.34151338933421677,-0.3655184895016408,-0.02400510016742402,0.0023450851440429688,0.0035216808319091797
31,-0.352858788531096,-0.36539175385007105,-0.012532965318975076,0.002032041549682617,0.003371000289916992
32,-0.3581320790957641,-0.36533911364767757,-0.00720703455191346,0.002192258834838867,0.0034880638122558594
33,-0.3598630968501037,-0.36521150159510896,-0.005348404745005253,0.002115011215209961,0.0034720897674560547
34,-0.3607068975687839,-0.3651551454896964,-0.004448247920912529,0.0021779537200927734,0.0034780502319335938
35,-0.3584788805735085,-0.3651289084060929,-0.006650027832584393,0.0023560523986816406,0.003416776657104492
36,-0.35944247728377215,-0.36510450817662576,-0.005662030892853609,0.0022559165954589844,0.0034139156341552734
37,-0.3617138462346414,-0.365097669175519,-0.003383822940877579,0.00228118896484375,0.003506898880004883
38,-0.3622032343157988,-0.36507829803806047,-0.0028750637222616504,0.0023889541625976562,0.0034558773040771484
39,-0.36207380004255985,-0.36503844431879795,-0.0029646442762381042,0.002601146697998047,0.003445863723754883
40,-0.362259306736322,-0.3650203399286216,-0.002761033192299589,0.002479076385498047,0.0034906864166259766
41,-0.36141626934386883,-0.36498950121248175,-0.003573231868612914,0.0028018951416015625,0.0034322738647460938
42,-0.3616289178953856,-0.3649638920131206,-0.0033349741177350345,0.002440929412841797,0.00423884391784668
43,-0.36289045515306667,-0.3649517531943216,-0.002061298041254933,0.0026068687438964844,0.0034949779510498047
44,-0.3626047841976973,-0.36492508269085544,-0.002320298493158124,0.0028069019317626953,0.0035789012908935547
45,-0.3631935140277918,-0.3649072167364089,-0.001713702708617093,0.002849102020263672,0.003452301025390625
46,-0.36074141933080883,-0.36487765504343717,-0.004136235712628333,0.0030128955841064453,0.003450155258178711
47,-0.3616884093998945,-0.3648617643096195,-0.003173354909724979,0.002977132797241211,0.0034990310668945312
48,-0.3624730620535149,-0.36484233763824836,-0.0023692755847334324,0.0031020641326904297,0.003512144088745117
49,-0.36278921048857105,-0.3648313738284399,-0.002042163339868841,0.003200054168701172,0.0034041404724121094
50,-0.36308714239054296,-0.3648141684972277,-0.001727026106684737,0.0031969547271728516,0.003498077392578125
51,-0.36375735993786634,-0.3647948881354788,-0.0010375281976124362,0.0035409927368164062,0.003429889678955078
52,-0.36266852685527984,-0.3647744259239678,-0.0021058990686879664,0.003615856170654297,0.0037860870361328125
53,-0.36334176777269395,-0.3647641127397092,-0.0014223449670152655,0.0035860538482666016,0.0035839080810546875
