,UB,LB,Epsilon,MasterTime,LLTime
152,-0.46177600209483294,-0.4619565988353038,-0.00018059674047088414,0.014667987823486328,0.003467082977294922
153,-0.4618041724480695,-0.4619537756376655,-0.00014960318959600372,0.01599907875061035,0.003584146499633789
154,-0.4617625515700855,-0.46195172409110086,-0.0001891725210153572,0.015147924423217773,0.0035300254821777344
155,-0.46176953863737735,-0.46195074363460975,-0.00018120499723239814,0.020289182662963867,0.004429817199707031
156,-0.4617540480669543,-0.46194915797952874,-0.00019510991257443155,0.014739274978637695,0.0034301280975341797
157,-0.46174948194451315,-0.4619486127523871,-0.00019913080787392623,0.01775193214416504,0.003815174102783203
158,-0.4617615128232285,-0.46194727788596346,-0.00018576506273493276,0.01544189453125,0.0034551620483398438
159,-0.46175602424916196,-0.461947194033721,-0.0001911697845590199,0.01691436767578125,0.003555774688720703
160,-0.4617467438236771,-0.46194687603038354,-0.00020013220670644927,0.015881061553955078,0.0035219192504882812
161,-0.4617873437624679,-0.46194625904358944,-0.00015891528112155218,0.016367197036743164,0.0040149688720703125
162,-0.4617829180287659,-0.4619458421978653,-0.00016292416909935437,0.016820907592773438,0.0037779808044433594
163,-0.4618159362835782,-0.461945358247311,-0.0001294219637327787,0.016707897186279297,0.0035059452056884766
164,-0.4618257343179645,-0.46194294974729644,-0.00011721542933196272,0.01511693000793457,0.003728151321411133
165,-0.4617822316749507,-0.4619386505845835,-0.00015641890963280503,0.0167386531829834,0.0038471221923828125
166,-0.4618057061034626,-0.4619359285752722,-0.00013022247180960456,0.015439033508300781,0.0036721229553222656
167,-0.4617832413018108,-0.4619335544210692,-0.00015031311925839397,0.017094850540161133,0.003568887710571289
168,-0.46181654895980406,-0.4619322565459143,-0.00011570758611023635,0.016204118728637695,0.003676891326904297
169,-0.46176727718547494,-0.4619310432530508,-0.00016376606757584344,0.016839981079101562,0.0035109519958496094
170,-0.46178828672773486,-0.46192947877550594,-0.00014119204777107708,0.020328998565673828,0.004249095916748047
171,-0.46178757310314555,-0.4619285630815124,-0.00014098997836686777,0.01669907569885254,0.003465890884399414
172,-0.4617847124590906,-0.46192789102102694,-0.00014317856193635237,0.017162084579467773,0.0038080215454101562
173,-0.4618071782050741,-0.46192675019454477,-0.00011957198947065706,0.016932010650634766,0.0035600662231445312
174,-0.4617913254345277,-0.461924889650815,-0.0001335642162872963,0.020967960357666016,0.0037870407104492188
175,-0.4617828888009623,-0.4619243790022587,-0.00014149020129639034,0.017441749572753906,0.003589153289794922
