,UB,LB,Epsilon,MasterTime,LLTime
0,inf,345.44338269228786,-9.743273706618211,1.0581309795379639,0.09018898010253906
1,inf,677.6830542834782,-7.2370767961479725,1.1428515911102295,0.08660554885864258
2,inf,851.4130264590136,-4.730731770769351,1.1495144367218018,0.4749922752380371
3,inf,976.7226656805453,-3.2885527887091754,1.1634845733642578,0.34024763107299805
4,inf,1032.9607607073683,-1.645364225295575,1.1990973949432373,0.4635910987854004
5,inf,1044.8495808220762,-1.4316922289766865,1.2505078315734863,1.0352613925933838
6,inf,1058.1573032971125,-1.2897181569461136,1.1984319686889648,0.5297737121582031
7,inf,1072.5494625436036,-0.964541254609637,1.2524516582489014,0.8186216354370117
8,inf,1086.8821973812846,-0.7707572556290714,1.2403342723846436,2.057046413421631
9,inf,1093.500830478758,-0.7089773660077654,1.222970962524414,1.1766400337219238
10,inf,1097.7763589822246,-0.4294786040004652,1.250006914138794,3.3984012603759766
11,inf,1104.7487379942152,-0.3141959837698636,1.3079721927642822,2.2462992668151855
12,inf,1106.2868055446052,-0.2328688136788628,1.3130719661712646,2.2045483589172363
13,inf,1106.9396291649634,-0.22671938237628098,1.2884933948516846,4.70655369758606
14,inf,1109.112857019155,-0.2322148329103424,1.2825720310211182,2.309445858001709
15,inf,1109.4449444846114,-0.19626363211302333,1.323364496231079,2.6467602252960205
16,inf,1110.6524934980453,-0.18539323916889217,1.2940640449523926,3.5471115112304688
17,inf,1112.4988227802285,-0.20116203167264324,1.3841221332550049,2.4098854064941406
18,inf,1114.6692719216903,-0.16526051683315401,1.3236360549926758,2.8932032585144043
19,inf,1116.2435943469493,-0.15429305669677085,1.3037736415863037,4.568950414657593
20,inf,1117.920621523509,-0.12238726872199202,1.3712575435638428,5.07122015953064
21,[1141.59734203],1119.2266522386844,-0.08692960477982936,1.3098230361938477,4.516101121902466
22,[1141.59734203],1119.273512640967,-0.05824176745872656,1.3118369579315186,3.7762162685394287
23,[1141.59734203],1120.5392203364217,-0.05375348397814328,1.334791898727417,5.894578456878662
24,[1141.59734203],1120.8442137641853,-0.06005156943744083,1.3579363822937012,5.335066556930542
25,[1141.59734203],1121.3487300041204,-0.052227027620965316,1.3398377895355225,2.2320752143859863
26,[1141.59734203],1121.7561610116686,-0.047716415513622934,1.3834519386291504,4.797809839248657
27,[1141.59734203],1123.2004640777895,-0.05167320793643704,1.350994348526001,5.2565953731536865
28,[1141.59734203],1123.8445192465133,-0.046083337756536835,1.4192132949829102,5.378259897232056
29,[1141.59734203],1123.94095149163,-0.041801696916024866,1.381157636642456,3.6675806045532227
30,[1141.59734203],1124.0743055097537,-0.03893927581949619,1.4090440273284912,7.204711437225342
31,[1141.59734203],1124.5600260314889,-0.025916874481767493,1.4174067974090576,5.633476495742798
32,[1141.59734203],1124.6944941838835,-0.026571070913560035,1.3551771640777588,4.934006929397583
