,UB,LB,Epsilon,MasterTime,LLTime
0,inf,0.2312797919726828,-0.5647125153023752,0.01408696174621582,0.1081230640411377
1,inf,0.35439074046802344,-0.3689117887689916,0.07208895683288574,0.11452007293701172
2,inf,0.3965550870130578,-0.27405736753450044,0.014155149459838867,0.14997100830078125
3,inf,0.4302653332556252,-0.3320218005624286,0.03758597373962402,0.06882166862487793
4,inf,0.4646081022905504,-0.26196219295340595,0.034707069396972656,0.155379056930542
5,inf,0.47748650698567463,-0.10411313252765764,0.07123112678527832,0.43198585510253906
6,inf,0.4898710201142631,-0.10080184151763999,0.03791403770446777,0.26563096046447754
7,[0.60432647],0.5043231945906461,-0.04868367734168516,0.057227134704589844,0.21998095512390137
8,[0.60432647],0.5053560761238209,-0.0316576583320366,0.0638878345489502,0.3919391632080078
9,[0.60432647],0.5087154325980725,-0.029022018132669136,0.08144021034240723,0.3883631229400635
10,[0.60432647],0.5111236535340771,-0.027162953318634053,0.05581188201904297,0.3837094306945801
11,[0.60432647],0.5134238373803912,-0.026818332005780043,0.04864239692687988,0.4234440326690674
12,[0.60432647],0.5140252010101065,-0.013551899861639571,0.06700968742370605,0.5491209030151367
13,[0.60432647],0.5152183692857095,-0.008389930343839058,0.06688809394836426,1.0052320957183838
14,[0.52515512],0.5167136830820462,-0.015458308802909104,0.05884981155395508,0.8304009437561035
15,[0.52515512],0.517019257888701,-0.006559389257404569,0.04909205436706543,1.088136911392212
16,[0.52515512],0.5183277337674577,-0.003799851242674901,0.05128812789916992,1.8006460666656494
17,[0.52515512],0.5185786221612769,-0.0033022005095426077,0.06978511810302734,2.321671724319458
18,[0.52515512],0.5190140056617922,-0.002820909374570635,0.05543398857116699,1.6889328956604004
19,[0.52515512],0.519104060102797,-0.0023526285881938502,0.06825900077819824,1.6856794357299805
20,[0.52515512],0.5193336727762121,-0.0009405896543864811,0.06374597549438477,2.6052191257476807
21,[0.52515512],0.5194234165392224,-0.0008278157235289685,0.08700227737426758,2.837491035461426
22,[0.52065251],0.5197611899329422,-0.00029891256068292904,0.062170982360839844,3.110170841217041
23,[0.52065251],0.5197768750623206,-0.00028128526759663153,0.12241435050964355,3.287419080734253
24,[0.52065251],0.5197853522529936,-0.00023920297067603347,0.07900094985961914,2.624291181564331
25,[0.52065251],0.519786448704326,-0.0001421005610872661,0.11058259010314941,3.3975679874420166
26,[0.52065251],0.5197979244868902,-7.013853208059917e-05,0.075347900390625,3.742516040802002
27,[0.52065251],0.5198073237006682,-0.00010907436351392796,0.11266589164733887,3.107659101486206
28,[0.52065251],0.5198264579513348,-4.1653173328604076e-05,0.0727548599243164,3.8827948570251465
29,[0.52065251],0.5198293614475817,-4.177722632464631e-05,0.07882380485534668,3.133181095123291
30,[0.5199235],0.519833362537411,-3.910510903909481e-05,0.13417506217956543,3.969961643218994
31,[0.5199235],0.5198345605675714,-4.901078804869785e-05,0.11743998527526855,4.08025598526001
32,[0.5199235],0.5198405575193954,-1.6563019983539817e-05,0.13983798027038574,5.992650270462036
33,[0.5199235],0.5198459052967559,-6.0163720984052205e-06,0.09689664840698242,5.20570707321167
34,[0.5199235],0.5198462419630001,-1.2316647989563112e-05,0.1566779613494873,4.735551834106445
35,[0.5199235],0.5198471865459551,-3.4821144356267375e-06,0.09057903289794922,5.6723411083221436
36,[0.51985642],0.5198473215038808,-2.7638755765724277e-06,0.1382160186767578,6.62125039100647
37,[0.51985642],0.5198476189680656,-1.5907030358475183e-06,0.1175088882446289,7.0081071853637695
38,[0.51985642],0.5198480423175065,-1.7565376300709978e-06,0.12182092666625977,6.288615942001343
39,0.5198480984256575,0.5198480984256575,-6.37968028627256e-07,0.10777688026428223,7.229590892791748
