,UB,LB,Epsilon,MasterTime,LLTime
77,[-0.55358497],-0.5536630124471209,-9.430116759145957e-05,0.1287708282470703,0.005915164947509766
78,[-0.55358497],-0.553662552302578,-4.847639784288926e-05,0.12537431716918945,0.006562709808349609
79,[-0.55358497],-0.5536623433080319,-5.5263400473792856e-05,0.17223787307739258,0.005728006362915039
80,[-0.55358497],-0.5536609594219808,-0.00010857773844241692,0.14261507987976074,0.0064280033111572266
81,[-0.55358497],-0.5536602805068771,-6.388888508879198e-05,0.13216066360473633,0.0064051151275634766
82,[-0.55358497],-0.5536546123818908,-5.82945263176704e-05,0.13291478157043457,0.00548100471496582
83,[-0.55358497],-0.5536536404772132,-5.319438648854202e-05,0.12596917152404785,0.005819797515869141
84,[-0.55358497],-0.5536520335394481,-6.895691744912558e-05,0.1349332332611084,0.006052732467651367
85,[-0.55358497],-0.5536516762833585,-4.6733965857637116e-05,0.13917994499206543,0.0067369937896728516
86,[-0.55358497],-0.5536516657481432,-4.243359699107607e-05,0.13976597785949707,0.00606226921081543
87,[-0.55358497],-0.5536511043353585,-5.598212566249039e-05,0.1354961395263672,0.005858898162841797
88,[-0.55358497],-0.5536502666664678,-3.3425394870723046e-05,0.14685297012329102,0.0062808990478515625
89,[-0.55358497],-0.5536491570068911,-3.31631585033243e-05,0.14628982543945312,0.00591278076171875
90,[-0.55358497],-0.5536479896180886,-2.9719215342782768e-05,0.1454300880432129,0.005784749984741211
91,[-0.55358497],-0.553644939941309,-4.418308984843744e-05,0.14823675155639648,0.0068280696868896484
92,[-0.55358497],-0.5536440704726342,-4.044253150792265e-05,0.14978575706481934,0.006201982498168945
93,[-0.55358497],-0.5536437450896141,-2.954860968373829e-05,0.14586997032165527,0.005755901336669922
94,[-0.55358497],-0.5536435745478503,-3.547292894545695e-05,0.1653127670288086,0.006066083908081055
95,[-0.55358497],-0.5536434216458943,-1.9868291869507004e-05,0.16012907028198242,0.005651950836181641
96,[-0.55358497],-0.5536422969890911,-2.2473139680623255e-05,0.15317893028259277,0.0057027339935302734
97,[-0.55358497],-0.5536419845519642,-3.639152807721757e-05,0.15174603462219238,0.005693912506103516
98,[-0.55358497],-0.5536411040350444,-3.351062530221327e-05,0.17693424224853516,0.00608062744140625
99,[-0.55358497],-0.553640029076286,-2.612756481001899e-05,0.16246795654296875,0.005610942840576172
100,[-0.55358497],-0.553639720458758,-2.7988469441964092e-05,0.1559891700744629,0.005625724792480469
101,[-0.55358497],-0.5536391112310444,-2.198099724726177e-05,0.16416430473327637,0.005958080291748047
102,[-0.55358497],-0.5536386739500632,-1.8228975536604963e-05,0.15888714790344238,0.006118297576904297
103,[-0.55362554],-0.553638515047906,-1.9982391153305912e-05,0.1578378677368164,0.005617856979370117
104,[-0.55362554],-0.5536375019791784,-2.4513788779656487e-05,0.16489100456237793,0.00616002082824707
105,[-0.55362554],-0.553637472395593,-1.7774794635938562e-05,0.19433903694152832,0.0062978267669677734
106,[-0.55362554],-0.5536372659410009,-1.8449460759017988e-05,0.17975902557373047,0.00681614875793457
107,[-0.55362554],-0.5536369260423513,-1.2086463226035349e-05,0.1899268627166748,0.006285190582275391
108,[-0.55362554],-0.5536368809993313,-1.2774188087982807e-05,0.17547917366027832,0.006161212921142578
109,[-0.55362554],-0.553636258824783,-1.870199248910076e-05,0.1764829158782959,0.0062220096588134766
110,[-0.55362554],-0.5536361796283931,-1.5448530297890173e-05,0.19241571426391602,0.005655050277709961
111,[-0.55362554],-0.5536354564173127,-1.0708328141317836e-05,0.18666911125183105,0.0062177181243896484
112,[-0.55362554],-0.5536351258046803,-1.0513861594008134e-05,0.17930030822753906,0.0058329105377197266
113,[-0.55362554],-0.5536349743382551,-1.254623134694377e-05,0.18402385711669922,0.0059909820556640625
114,[-0.55362554],-0.5536348020568855,-1.535037565758568e-05,0.19990110397338867,0.006075143814086914
115,[-0.55362554],-0.5536347061929732,-1.0911710407346398e-05,0.19624781608581543,0.0057849884033203125
116,[-0.55362554],-0.5536348305658816,-1.2174952678356554e-05,0.19398140907287598,0.006115913391113281
117,[-0.55362554],-0.5536345214124836,-7.4782991020816425e-06,0.1948251724243164,0.005943775177001953
118,[-0.55362554],-0.5536344229789059,-9.75125175994851e-06,0.1928420066833496,0.006238698959350586
119,[-0.55362554],-0.5536340737283449,-8.861069597965177e-06,0.18365001678466797,0.00585174560546875
120,[-0.55362554],-0.5536338550272433,-8.675787500300736e-06,0.20443511009216309,0.0056912899017333984
121,[-0.55362554],-0.5536332562911177,-1.2853723285966012e-05,0.20209264755249023,0.006897449493408203
122,[-0.55362554],-0.5536332148975394,-6.326373860110479e-06,0.19720101356506348,0.005789041519165039
123,[-0.55362554],-0.5536329862008387,-5.8218338764293165e-06,0.1979048252105713,0.005875349044799805
124,[-0.55362554],-0.553632553136362,-8.086191817802124e-06,0.19785594940185547,0.0055582523345947266
125,[-0.55362554],-0.5536322562483846,-5.072036759812271e-06,0.2063617706298828,0.005647182464599609
126,[-0.55362554],-0.5536322399109217,-7.3749464067907056e-06,0.2035658359527588,0.006167173385620117
127,[-0.55362554],-0.5536321801396671,-7.108627263496814e-06,0.20646071434020996,0.0059871673583984375
128,[-0.55362554],-0.5536321221604119,-5.198005474493783e-06,0.2102060317993164,0.006850242614746094
129,[-0.55362554],-0.5536319039255471,-5.6147056285427155e-06,0.20801973342895508,0.0058748722076416016
130,[-0.55362554],-0.5536317914985638,-5.987864905132589e-06,0.20308995246887207,0.006052970886230469
131,[-0.55362554],-0.553631760657245,-4.684772964225203e-06,0.2070920467376709,0.0059659481048583984
132,[-0.55362554],-0.5536316713276506,-3.70477482491971e-06,0.2030348777770996,0.005606412887573242
133,[-0.55362554],-0.5536315910219933,-4.310400885443322e-06,0.20696592330932617,0.006318807601928711
134,[-0.55362554],-0.5536315009368735,-4.084340969989775e-06,0.23706722259521484,0.00608515739440918
135,[-0.55362554],-0.5536314134983087,-4.668839284072135e-06,0.2241659164428711,0.005869150161743164
136,[-0.55362554],-0.5536314095282897,-3.240440116236698e-06,0.2268967628479004,0.006190061569213867
137,[-0.55362554],-0.5536313269850712,-3.3004752174603524e-06,0.23055005073547363,0.006067037582397461
138,[-0.55362554],-0.5536311191768775,-4.6972966633029856e-06,0.21104216575622559,0.005996227264404297
139,[-0.55362554],-0.5536308407490971,-2.8902623681048567e-06,0.21555733680725098,0.006311893463134766
140,[-0.55362554],-0.5536308078527785,-3.255441453409169e-06,0.21592187881469727,0.0058519840240478516
141,[-0.55362927],-0.5536307336427964,-2.216562818957435e-06,0.21564364433288574,0.005615234375
142,[-0.55362927],-0.5536306050581423,-3.4019783720085073e-06,0.223160982131958,0.005735874176025391
143,[-0.55362927],-0.5536305894277778,-3.417692686413787e-06,0.2176816463470459,0.005805253982543945
144,[-0.55362927],-0.55363057474983,-2.3123678597469777e-06,0.22010087966918945,0.00554966926574707
145,[-0.55362927],-0.5536305314138357,-2.2128397052512128e-06,0.2159569263458252,0.006124973297119141
146,[-0.55362927],-0.5536304372418162,-2.438257965198254e-06,0.2255113124847412,0.006166696548461914
147,[-0.55362927],-0.5536304151953697,-2.7730336777942455e-06,0.2287449836730957,0.0062901973724365234
148,[-0.55362927],-0.5536303828159674,-2.2368685346219053e-06,0.22759485244750977,0.005841970443725586
149,[-0.55362927],-0.5536303491362364,-1.7416885934595783e-06,0.22612905502319336,0.0057070255279541016
150,[-0.55362984],-0.5536303341294069,-1.4762842593940562e-06,0.2225494384765625,0.0058977603912353516
