,UB,LB,Epsilon,MasterTime,LLTime
0,0.019964991111724006,-0.5017859542529127,-0.5217509453646367,0.016919851303100586,0.023935317993164062
1,0.014911290533143884,-0.4691558420105685,-0.48406713254371236,0.019946813583374023,0.02194070816040039
2,-0.15203594163162915,-0.42251204927206754,-0.2704761076404384,0.015956878662109375,0.0169527530670166
3,-0.02126457663306458,-0.3930294150143263,-0.37176483838126173,0.013962268829345703,0.01595759391784668
4,-0.06724773402166051,-0.38926372137404996,-0.32201598735238945,0.012965202331542969,0.014960289001464844
5,-0.1370345762649465,-0.37952242439345696,-0.24248784812851046,0.012965202331542969,0.016954660415649414
6,-0.2210194825978798,-0.3779435759314742,-0.15692409333359442,0.015956878662109375,0.01595783233642578
7,-0.19106178960576692,-0.36938737560305857,-0.17832558599729165,0.028922557830810547,0.01595759391784668
8,-0.16492240294137744,-0.3686953921270941,-0.20377298918571668,0.01396322250366211,0.014959573745727539
9,-0.27794031233765487,-0.36798244563999294,-0.09004213330233807,0.015958309173583984,0.01695394515991211
10,-0.3199801937630883,-0.36778904002406954,-0.04780884626098125,0.025930166244506836,0.01795220375061035
11,-0.31350302904230637,-0.36769245426657005,-0.054189425224263676,0.014960050582885742,0.018949270248413086
12,-0.33416075770800446,-0.3674289718663353,-0.03326821415833081,0.015956878662109375,0.017952680587768555
13,-0.3454735090287841,-0.36739094241409465,-0.021917433385310547,0.017952442169189453,0.01795220375061035
14,-0.3464386394550477,-0.3672855707964029,-0.02084693134135518,0.01595783233642578,0.018949031829833984
15,-0.345613654124942,-0.3672274978936443,-0.02161384376870229,0.01595759391784668,0.01894974708557129
16,-0.356054661073883,-0.36712035264366794,-0.01106569156978493,0.01695418357849121,0.019947290420532227
17,-0.34245658455122235,-0.36694787689598396,-0.024491292344761606,0.016954660415649414,0.019946813583374023
18,-0.3565458172581499,-0.36689500069574166,-0.01034918343759178,0.017952680587768555,0.01795196533203125
19,-0.3367193694436476,-0.36685131014937866,-0.030131940705731053,0.017951488494873047,0.018949270248413086
20,-0.3547686114737825,-0.36677200227604434,-0.012003390802261815,0.017952680587768555,0.019947052001953125
21,-0.3525579052346348,-0.3666753289326472,-0.014117423698012388,0.01894998550415039,0.02194046974182129
22,-0.35728556050020366,-0.36664843676040615,-0.00936287626020249,0.01894974708557129,0.020943880081176758
23,-0.3572984878414119,-0.36627214475212444,-0.008973656910712557,0.015956640243530273,0.016954660415649414
24,-0.35802975220841127,-0.36614455584842887,-0.008114803640017598,0.014960050582885742,0.01695418357849121
25,-0.3556140134180888,-0.36607597062499675,-0.010461957206907957,0.015956640243530273,0.015956878662109375
26,-0.3580845266420973,-0.3660333253160184,-0.00794879867392112,0.016954421997070312,0.015958070755004883
27,-0.356797942680233,-0.3656911442922004,-0.008893201611967383,0.01595759391784668,0.01695418357849121
28,-0.3557651878888418,-0.3656517984358141,-0.009886610546972263,0.015956878662109375,0.01695418357849121
29,-0.3582353672400841,-0.365625592811333,-0.0073902255712489096,0.016955137252807617,0.01695418357849121
30,-0.3567744959680012,-0.36545450415068714,-0.008680008182685939,0.016954421997070312,0.015958070755004883
31,-0.35799948264237974,-0.3653377967615903,-0.007338314119210543,0.016954421997070312,0.01795220375061035
32,-0.35929251413471375,-0.3653131531917815,-0.006020639057067734,0.018948793411254883,0.01795220375061035
33,-0.3595451931522411,-0.3652722733631064,-0.005727080210865321,0.020944833755493164,0.01795172691345215
34,-0.35991630350950266,-0.36522163214642056,-0.005305328636917905,0.016955137252807617,0.017952442169189453
35,-0.360365172850847,-0.36516271774140296,-0.004797544890555949,0.01894974708557129,0.01894855499267578
36,-0.36207700220239364,-0.36514097890888575,-0.003063976706492111,0.01996588706970215,0.0338902473449707
37,-0.36250461788774146,-0.3650710448320016,-0.002566426944260125,0.034906625747680664,0.021940946578979492
38,-0.36036680916121905,-0.3650395977683072,-0.004672788607088141,0.019947528839111328,0.019946813583374023
39,-0.359283386076901,-0.36502651849324863,-0.005743132416347607,0.021449565887451172,0.019948244094848633
40,-0.3626880274477072,-0.3649963519864814,-0.00230832453877422,0.014960050582885742,0.01595783233642578
41,-0.3600426002909682,-0.36494949676276445,-0.004906896471796263,0.015957117080688477,0.015956878662109375
42,-0.3619823488599989,-0.3649355105918852,-0.0029531617318863113,0.014960765838623047,0.015957117080688477
43,-0.3628418016308244,-0.3649228224964798,-0.0020810208656553697,0.016954421997070312,0.01695537567138672
44,-0.3608328152148997,-0.36489847434130684,-0.004065659126407162,0.01695394515991211,0.016954898834228516
45,-0.3620742584379159,-0.364875962216634,-0.0028017037787180787,0.016954421997070312,0.017952442169189453
46,-0.36317233652843245,-0.36485177065964347,-0.0016794341312110217,0.017951488494873047,0.016956567764282227
47,-0.36254788369526797,-0.3648221823814666,-0.002274298686198606,0.022938966751098633,0.017951011657714844
48,-0.36135507249480747,-0.3648085149457909,-0.003453442450983446,0.016954660415649414,0.01695561408996582
49,-0.3626725323318692,-0.36480486847846016,-0.002132336146590974,0.018949508666992188,0.016954898834228516
50,-0.362909511180161,-0.36479992916228365,-0.0018904179821226386,0.019945144653320312,0.01795339584350586
51,-0.3630356853901035,-0.36478217840799854,-0.0017464930178950344,0.01994609832763672,0.016955137252807617
52,-0.3636208432873697,-0.36477606537780893,-0.001155222090439223,0.018949270248413086,0.017953157424926758
53,-0.3635921182072564,-0.36476623624997373,-0.0011741180427173314,0.019947052001953125,0.022938251495361328
54,-0.3634924456833434,-0.36475984997138866,-0.0012674042880452818,0.027925491333007812,0.021943092346191406
